#	             [0]	             [1]
	2.4634707854e+00	-1.8112592514e-04
	5.6972896784e-01	-1.1052726430e-03
	5.5040947781e-01	-4.8417663174e-04
	6.9994637279e-01	-4.1692173824e-04
	4.1137381204e-01	-6.2284597823e-04
	5.2720961087e-01	2.7348289216e-04
	5.4172070428e-01	-1.5520572723e-04
	5.0387191630e-01	5.3656573459e-04
	5.0351582318e-01	2.0207046741e-04
	4.9469863992e-01	8.1915135157e-04
	4.9112768964e-01	1.3888943961e-04
	4.8290628073e-01	8.7881425638e-04
	4.7644627513e-01	-1.1370241263e-04
	4.7229519426e-01	7.3436960733e-04
	4.6776326269e-01	-4.7498249178e-04
	4.6365882528e-01	4.7720810295e-04
	4.5958160824e-01	-7.9565347572e-04
	4.5669892734e-01	2.4803733412e-04
	4.5339082689e-01	-9.8907674939e-04
	4.5063831638e-01	1.4021435534e-04
	4.4795650330e-01	-9.8902036423e-04
	4.4568437220e-01	1.7672468215e-04
	4.4338432079e-01	-8.2539578629e-04
	4.4136357773e-01	3.1437471918e-04
	4.3944981129e-01	-5.8023505494e-04
	4.3769983650e-01	4.6097913741e-04
	4.3603270749e-01	-3.5745723980e-04
	4.3450238729e-01	5.3278512693e-04
	4.3306522734e-01	-2.3234453002e-04
	4.3171659471e-01	4.8718614930e-04
	4.3045124990e-01	-2.2293850114e-04
	4.2926231977e-01	3.4160040628e-04
	4.2814452238e-01	-2.9137114161e-04
	4.2708574605e-01	1.5741528136e-04
	4.2608975749e-01	-3.6859343517e-04
	4.2514434007e-01	7.2690088101e-06
	4.2425140643e-01	-3.9202338063e-04
	4.2340124864e-01	-6.0114684293e-05
	4.2259670839e-01	-3.3500663572e-04
	4.2182887996e-01	-4.0839822746e-05
	4.2110008451e-01	-2.1700259288e-04
	4.2040299300e-01	2.6647765228e-05
	4.1973998272e-01	-8.9464154726e-05
	4.1910441107e-01	8.4565613350e-05
	4.1849845507e-01	-7.7574947451e-06
	4.1791655511e-01	8.6391088847e-05
	4.1736064526e-01	-2.0769708670e-06
	4.1682593526e-01	2.0612113924e-05
	4.1631402245e-01	-6.2596088413e-05
