#	             [0]	             [1]
	-2.5344250261e-02	1.8663823837e-319
	1.9474160162e-02	1.8663823837e-319
	-2.4501229736e-03	1.8663823837e-319
	-3.5314839377e-03	1.8663823837e-319
	3.6395817576e-02	1.8663823837e-319
	-2.1514845188e-02	1.8663823837e-319
	2.4572278655e-02	1.8663823837e-319
	-2.1612504297e-02	1.8663823837e-319
	1.3288638424e-02	1.8663823837e-319
	-2.2372957142e-02	1.8663823837e-319
	3.3621188223e-03	1.8663823837e-319
	-1.6016239824e-02	1.8663823837e-319
	-3.4484577240e-03	1.8663823837e-319
	-7.0677471831e-03	1.8663823837e-319
	-5.8063003184e-03	1.8663823837e-319
	3.5750905901e-03	1.8663823837e-319
	-5.9362156066e-03	1.8663823837e-319
	1.3201578136e-02	1.8663823837e-319
	-5.1329183993e-03	1.8663823837e-319
	1.9961113054e-02	1.8663823837e-319
	-5.5457858585e-03	1.8663823837e-319
	2.2897739876e-02	1.8663823837e-319
	-7.5126390090e-03	1.8663823837e-319
	2.2217759243e-02	1.8663823837e-319
	-1.0615449311e-02	1.8663823837e-319
	1.9409225167e-02	1.8663823837e-319
	-1.3535173839e-02	1.8663823837e-319
	1.6236162538e-02	1.8663823837e-319
	-1.4942406743e-02	1.8663823837e-319
	1.4105161307e-02	1.8663823837e-319
	-1.4168728196e-02	1.8663823837e-319
	1.3530101172e-02	1.8663823837e-319
	-1.1474901205e-02	1.8663823837e-319
	1.4081950923e-02	1.8663823837e-319
	-7.8954909186e-03	1.8663823837e-319
	1.4716797764e-02	1.8663823837e-319
	-4.6763023497e-03	1.8663823837e-319
	1.4452002422e-02	1.8663823837e-319
	-2.7186778920e-03	1.8663823837e-319
	1.2851476167e-02	1.8663823837e-319
	-2.2011820181e-03	1.8663823837e-319
	1.0200138959e-02	1.8663823837e-319
	-2.5507151530e-03	1.8663823837e-319
	7.3602051077e-03	1.8663823837e-319
	-2.8396279384e-03	1.8663823837e-319
	5.2784865061e-03	1.8663823837e-319
	-2.2694749769e-03	1.8663823837e-319
	4.5414641219e-03	1.8663823837e-319
	-6.0897580902e-04	1.8663823837e-319
	5.0412749426e-03	1.8663823837e-319
	1.7139188979e-03	1.8663823837e-319
	6.0588803521e-03	1.8663823837e-319
	3.8382595894e-03	1.8663823837e-319
	6.6351309845e-03	1.8663823837e-319
	4.8698963177e-03	1.8663823837e-319
	6.0717269949e-03	1.8663823837e-319
	4.4408226154e-03	1.8663823837e-319
	4.3200902635e-03	1.8663823837e-319
	2.8870875561e-03	1.8663823837e-319
	1.9806748266e-03	1.8663823837e-319
	1.0678889062e-03	1.8663823837e-319
	4.8582683671e-05	1.8663823837e-319
	-8.9705167512e-06	1.8663823837e-319
	-6.1716646378e-04	1.8663823837e-319
	3.0860757154e-04	1.8663823837e-319
	2.5027194906e-04	1.8663823837e-319
	1.9445114302e-03	1.8663823837e-319
	2.1875895733e-03	1.8663823837e-319
	4.1500796046e-03	1.8663823837e-319
	4.2185850630e-03	1.8663823837e-319
	5.7923271702e-03	1.8663823837e-319
	5.2446428258e-03	1.8663823837e-319
	5.9957559768e-03	1.8663823837e-319
	4.6484235133e-03	1.8663823837e-319
	4.5655862769e-03	1.8663823837e-319
	2.6308180266e-03	1.8663823837e-319
	2.0999774139e-03	1.8663823837e-319
	1.0496364833e-04	1.8663823837e-319
	-2.8172377116e-04	1.8663823837e-319
	-1.6544763107e-03	1.8663823837e-319
	-1.3609269688e-03	1.8663823837e-319
	-1.7299132004e-03	1.8663823837e-319
	-5.5322667248e-04	1.8663823837e-319
	3.7735362668e-05	1.8663823837e-319
	1.8264534521e-03	1.8663823837e-319
	2.8839001572e-03	1.8663823837e-319
	4.6931530338e-03	1.8663823837e-319
	5.5266920584e-03	1.8663823837e-319
	6.5913578958e-03	1.8663823837e-319
	6.5569150767e-03	1.8663823837e-319
	6.4790807802e-03	1.8663823837e-319
	5.4036409355e-03	1.8663823837e-319
	4.2820600449e-03	1.8663823837e-319
	2.4841755207e-03	1.8663823837e-319
	9.0166229897e-04	1.8663823837e-319
	-9.0144040630e-04	1.8663823837e-319
	-2.1244593785e-03	1.8663823837e-319
	-3.0723894615e-03	1.8663823837e-319
	-3.2272960120e-03	1.8663823837e-319
	-2.8736203054e-03	1.8663823837e-319
	-3.9398281967e-02	1.8663823837e-319
	-2.5124502543e-02	1.8663823837e-319
	-2.0930783725e-02	1.8663823837e-319
	-5.6178385482e-03	1.8663823837e-319
	-2.4606008659e-03	1.8663823837e-319
	-5.7864244108e-03	1.8663823837e-319
	-4.4794106601e-03	1.8663823837e-319
	-4.7291644421e-03	1.8663823837e-319
	-4.2979652360e-03	1.8663823837e-319
	-4.0094596500e-03	1.8663823837e-319
	-3.5682459725e-03	1.8663823837e-319
	-3.1754172375e-03	1.8663823837e-319
	-2.7766473888e-03	1.8663823837e-319
	-2.4056922965e-03	1.8663823837e-319
	-2.0613375811e-03	1.8663823837e-319
	-1.7357005234e-03	1.8663823837e-319
	-1.4119912109e-03	1.8663823837e-319
	-1.0751536007e-03	1.8663823837e-319
	-7.0467425098e-04	1.8663823837e-319
	-2.9853876267e-04	1.8663823837e-319
	1.5461962952e-04	1.8663823837e-319
	6.6303601653e-04	1.8663823837e-319
	1.2125949999e-03	1.8663823837e-319
	1.8074165487e-03	1.8663823837e-319
	2.4276078941e-03	1.8663823837e-319
	3.0708545298e-03	1.8663823837e-319
	3.7207147412e-03	1.8663823837e-319
	4.3622496081e-03	1.8663823837e-319
	4.9894998131e-03	1.8663823837e-319
	5.5951596066e-03	1.8663823837e-319
	6.1736547905e-03	1.8663823837e-319
	6.7215029390e-03	1.8663823837e-319
	7.2373825207e-03	1.8663823837e-319
	7.7219297385e-03	1.8663823837e-319
	8.1775089017e-03	1.8663823837e-319
	8.6078833037e-03	1.8663823837e-319
	9.0179262064e-03	1.8663823837e-319
	9.4126498896e-03	1.8663823837e-319
	9.7972353172e-03	1.8663823837e-319
	1.0176729387e-02	1.8663823837e-319
	1.0555040782e-02	1.8663823837e-319
	1.0926824797e-02	1.8663823837e-319
	1.1310570148e-02	1.8663823837e-319
	1.1700502649e-02	1.8663823837e-319
	1.2095524119e-02	1.8663823837e-319
	1.2494017874e-02	1.8663823837e-319
	1.2893364850e-02	1.8663823837e-319
	1.3289794891e-02	1.8663823837e-319
	1.3678997296e-02	1.8663823837e-319
	1.4056060822e-02	1.8663823837e-319
	1.4410071384e-02	1.8663823837e-319
	1.4745800055e-02	1.8663823837e-319
	1.5053474167e-02	1.8663823837e-319
	1.5327130226e-02	1.8663823837e-319
	1.5561666334e-02	1.8663823837e-319
	1.5752467119e-02	1.8663823837e-319
	1.5891888310e-02	1.8663823837e-319
	1.5983599877e-02	1.8663823837e-319
	1.6022323230e-02	1.8663823837e-319
	1.6005919335e-02	1.8663823837e-319
	1.5933287947e-02	1.8663823837e-319
	1.5804431752e-02	1.8663823837e-319
	1.5617994582e-02	1.8663823837e-319
	1.5378922182e-02	1.8663823837e-319
	1.5088175057e-02	1.8663823837e-319
	1.4748021845e-02	1.8663823837e-319
	1.4361665500e-02	1.8663823837e-319
	1.3932896458e-02	1.8663823837e-319
	1.3465721821e-02	1.8663823837e-319
	1.2964523206e-02	1.8663823837e-319
	1.2433894935e-02	1.8663823837e-319
	1.1878572957e-02	1.8663823837e-319
	1.1303317312e-02	1.8663823837e-319
	1.0712891275e-02	1.8663823837e-319
	1.0111951931e-02	1.8663823837e-319
	9.5050226722e-03	1.8663823837e-319
	8.8964673124e-03	1.8663823837e-319
	8.2903894074e-03	1.8663823837e-319
	7.6913269333e-03	1.8663823837e-319
	7.1009191988e-03	1.8663823837e-319
	6.5245952718e-03	1.8663823837e-319
	5.9638229620e-03	1.8663823837e-319
	5.4214244658e-03	1.8663823837e-319
	4.8996612265e-03	1.8663823837e-319
	4.4004217454e-03	1.8663823837e-319
	3.9252222797e-03	1.8663823837e-319
	3.4752124168e-03	1.8663823837e-319
	3.0513015853e-03	1.8663823837e-319
	2.6540602746e-03	1.8663823837e-319
	2.2837817062e-03	1.8663823837e-319
	1.9405550678e-03	1.8663823837e-319
	1.6241638365e-03	1.8663823837e-319
	1.3342474191e-03	1.8663823837e-319
	1.0702498819e-03	1.8663823837e-319
	8.3145277405e-04	1.8663823837e-319
	6.1702827877e-04	1.8663823837e-319
	4.2601349575e-04	1.8663823837e-319
	2.5738521932e-04	1.8663823837e-319
	1.1008526394e-04	1.8663823837e-319
	-1.7024234053e-05	1.8663823837e-319
	-1.2508134688e-04	1.8663823837e-319
	-2.1519989053e-04	1.8663823837e-319
	-2.8851199408e-04	1.8663823837e-319
	-3.4607444174e-04	1.8663823837e-319
	-3.8891592127e-04	1.8663823837e-319
	-4.1799536009e-04	1.8663823837e-319
	-4.3422006679e-04	1.8663823837e-319
	-4.3841430401e-04	1.8663823837e-319
	-4.3127828336e-04	1.8663823837e-319
	-4.1347778994e-04	1.8663823837e-319
	-3.8553779341e-04	1.8663823837e-319
	-3.4790780799e-04	1.8663823837e-319
	-3.0094226893e-04	1.8663823837e-319
	-2.4488664040e-04	1.8663823837e-319
	-1.7987919222e-04	1.8663823837e-319
	-1.0600077442e-04	1.8663823837e-319
	-2.3205181458e-05	1.8663823837e-319
	6.8621395899e-05	1.8663823837e-319
	1.6967835205e-04	1.8663823837e-319
	2.8024720387e-04	1.8663823837e-319
	4.0068425236e-04	1.8663823837e-319
	5.3139036244e-04	1.8663823837e-319
	6.7283768115e-04	1.8663823837e-319
	8.2554915966e-04	1.8663823837e-319
	9.9007962586e-04	1.8663823837e-319
	1.1670377074e-03	1.8663823837e-319
	1.3570469009e-03	1.8663823837e-319
	1.5607513529e-03	1.8663823837e-319
	1.7788182820e-03	1.8663823837e-319
	2.0119065353e-03	1.8663823837e-319
	2.2606859949e-03	1.8663823837e-319
	2.5258066008e-03	1.8663823837e-319
	2.8079051356e-03	1.8663823837e-319
	3.1075964963e-03	1.8663823837e-319
	3.4254753437e-03	1.8663823837e-319
	3.7615188080e-03	1.8663823837e-319
	4.1178252410e-03	1.8663823837e-319
	4.4928467423e-03	1.8663823837e-319
	4.8889824830e-03	1.8663823837e-319
	5.3046305499e-03	1.8663823837e-319
	5.7419740108e-03	1.8663823837e-319
	6.1993629346e-03	1.8663823837e-319
	6.6782995202e-03	1.8663823837e-319
	7.1784441830e-03	1.8663823837e-319
	7.6998406523e-03	1.8663823837e-319
	8.2423964556e-03	1.8663823837e-319
	8.8059501432e-03	1.8663823837e-319
	9.3902779467e-03	1.8663823837e-319
	9.9950418664e-03	1.8663823837e-319
	1.0619864788e-02	1.8663823837e-319
	1.1264256150e-02	1.8663823837e-319
	1.1927649122e-02	1.8663823837e-319
	1.2609403916e-02	1.8663823837e-319
	1.3308792751e-02	1.8663823837e-319
	1.4025003778e-02	1.8663823837e-319
	1.4757150351e-02	1.8663823837e-319
	1.5504269053e-02	1.8663823837e-319
	1.6265322004e-02	1.8663823837e-319
	1.7039206376e-02	1.8663823837e-319
	1.7824742088e-02	1.8663823837e-319
	1.8620680948e-02	1.8663823837e-319
	1.9425729091e-02	1.8663823837e-319
	2.0238522938e-02	1.8663823837e-319
	2.1057640363e-02	1.8663823837e-319
	2.1881546711e-02	1.8663823837e-319
	2.2708952081e-02	1.8663823837e-319
	2.3538064739e-02	1.8663823837e-319
	2.4367419709e-02	1.8663823837e-319
	2.5195393788e-02	1.8663823837e-319
	2.6020221800e-02	1.8663823837e-319
	2.6840450381e-02	1.8663823837e-319
	2.7654178585e-02	1.8663823837e-319
	2.8459814540e-02	1.8663823837e-319
	2.9255599371e-02	1.8663823837e-319
	3.0039814658e-02	1.8663823837e-319
	3.0810775362e-02	1.8663823837e-319
	3.1566771261e-02	1.8663823837e-319
	3.2306080365e-02	1.8663823837e-319
	3.3027058746e-02	1.8663823837e-319
	3.3728025091e-02	1.8663823837e-319
	3.4407353716e-02	1.8663823837e-319
	3.5063434803e-02	1.8663823837e-319
	3.5694699198e-02	1.8663823837e-319
	3.6300106751e-02	1.8663823837e-319
	3.6876730375e-02	1.8663823837e-319
	3.7425070972e-02	1.8663823837e-319
	3.7941623118e-02	1.8663823837e-319
	3.8427260947e-02	1.8663823837e-319
	3.8878408125e-02	1.8663823837e-319
	3.9296190860e-02	1.8663823837e-319
	3.9677652050e-02	1.8663823837e-319
	4.0022396740e-02	1.8663823837e-319
	4.0329217892e-02	1.8663823837e-319
	4.0597171386e-02	1.8663823837e-319
