#	             [0]	             [1]
	-8.6590142885e+01	1.8663823837e-319
	-1.5367301521e+01	1.8663823837e-319
	-5.6868938442e+01	1.8663823837e-319
	-1.3056997206e+01	1.8663823837e-319
	-1.9779140223e+01	1.8663823837e-319
	-1.8297912890e+01	1.8663823837e-319
	-1.7977965346e+01	1.8663823837e-319
	-1.7751029289e+01	1.8663823837e-319
	-1.7669115386e+01	1.8663823837e-319
	-1.7208247670e+01	1.8663823837e-319
	-1.7084205555e+01	1.8663823837e-319
	-1.6835793198e+01	1.8663823837e-319
	-1.6701472683e+01	1.8663823837e-319
	-1.6502412250e+01	1.8663823837e-319
	-1.6395715341e+01	1.8663823837e-319
	-1.6248698925e+01	1.8663823837e-319
	-1.6150364263e+01	1.8663823837e-319
	-1.6037335451e+01	1.8663823837e-319
	-1.5954489613e+01	1.8663823837e-319
	-1.5863463650e+01	1.8663823837e-319
	-1.5790841510e+01	1.8663823837e-319
	-1.5717133555e+01	1.8663823837e-319
	-1.5654475395e+01	1.8663823837e-319
	-1.5592466526e+01	1.8663823837e-319
	-1.5538008875e+01	1.8663823837e-319
	-1.5485623364e+01	1.8663823837e-319
	-1.5438029800e+01	1.8663823837e-319
	-1.5392863851e+01	1.8663823837e-319
	-1.5351199212e+01	1.8663823837e-319
	-1.5311936869e+01	1.8663823837e-319
	-1.5275165834e+01	1.8663823837e-319
	-1.5240680066e+01	1.8663823837e-319
	-1.5208112749e+01	1.8663823837e-319
	-1.5177573370e+01	1.8663823837e-319
	-1.5148549975e+01	1.8663823837e-319
	-1.5121325694e+01	1.8663823837e-319
	-1.5095341634e+01	1.8663823837e-319
	-1.5070914592e+01	1.8663823837e-319
	-1.5047536096e+01	1.8663823837e-319
	-1.5025502605e+01	1.8663823837e-319
	-1.5004374269e+01	1.8663823837e-319
	-1.4984395587e+01	1.8663823837e-319
	-1.4965211867e+01	1.8663823837e-319
	-1.4947017135e+01	1.8663823837e-319
	-1.4929525046e+01	1.8663823837e-319
	-1.4912885066e+01	1.8663823837e-319
	-1.4896871521e+01	1.8663823837e-319
	-1.4881594379e+01	1.8663823837e-319
	-1.4866882687e+01	1.8663823837e-319
	-1.4852807348e+01	1.8663823837e-319
	-1.4839248401e+01	1.8663823837e-319
	-1.4826239396e+01	1.8663823837e-319
	-1.4813703887e+01	1.8663823837e-319
	-1.4801652470e+01	1.8663823837e-319
	-1.4790032412e+01	1.8663823837e-319
	-1.4778844083e+01	1.8663823837e-319
	-1.4768050920e+01	1.8663823837e-319
	-1.4757641713e+01	1.8663823837e-319
